x_Autocorrelation,x_Centroid,x_Curve distance,x_Fundamental frequency,x_Histogram_0,x_Histogram_1,x_Histogram_2,x_Histogram_3,x_Histogram_4,x_Histogram_5,x_Histogram_6,x_Histogram_7,x_Histogram_8,x_Histogram_9,x_Interquartile range,x_Kurtosis,x_Linear regression,x_Max,x_Max power spectrum,x_Maximum frequency,x_Maximum peaks,x_Mean diff,x_Median diff,x_Median frequency,x_Min,x_Skewness,x_Spectral decrease,x_Spectral kurtosis,x_Spectral maximum peaks,x_Spectral roll-on,x_Spectral spread,x_Spectral variation,x_Zero crossing rate,Activity
133.32168579101562,0.5999658003743121,-15.176104665029147,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026395022869110107,0.45766321312529357,0.00019388411107436364,1.0270359516143799,0.11510558426380157,37.3015873015873,27.0,2.3616580620000605e-06,-8.106231689453125e-06,11.904761904761903,1.0148370265960693,0.3135814666748047,-0.030005704450075502,2.709077624613665,17.0,0.7936507936507936,122.82497089296675,0.49142525331146225,0.0,STANDING
133.48794555664062,0.6002625018953669,-20.852336117979583,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00356447696685791,0.5013578965380447,0.00018275030996893973,1.0282100439071655,0.23629356920719147,36.507936507936506,25.0,-3.945170647057239e-06,-5.602836608886719e-05,12.698412698412698,1.0116100311279297,-0.262807160615921,0.08698821982681731,2.914248625715261,16.0,2.380952380952381,104.47184356500382,0.42712594719184716,0.0,STANDING
133.433349609375,0.5997073498694457,-18.367229001615517,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003682434558868408,0.5489440077624157,-0.0003107306309218945,1.0282100439071655,0.15577572584152222,39.682539682539684,25.0,-4.58899448858574e-05,5.0067901611328125e-06,13.492063492063492,1.0116100311279297,-0.22601640224456787,0.06499859114935916,2.8078409558162454,17.0,2.380952380952381,134.39607384620976,0.540735589772855,0.0,STANDING
133.40687561035156,0.6000450278804851,-13.83238058789342,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027478039264678955,0.20095303311113932,-5.3705119116412184e-05,1.0254679918289185,0.19324326515197754,38.888888888888886,26.0,-1.583512312208768e-05,1.1086463928222656e-05,11.11111111111111,1.0157400369644165,-0.3212141990661621,-0.21515500504239762,3.039482776406496,19.0,0.7936507936507936,129.08370374323854,0.43950185372550654,0.0,STANDING
133.4793243408203,0.5997271223471311,-11.257178335144916,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002348482608795166,0.2682718872863794,-0.0002168794877308289,1.0254679918289185,0.20156803727149963,37.3015873015873,27.0,2.188945290981792e-05,-4.8041343688964844e-05,12.698412698412698,1.0162709951400757,-0.4044143855571747,-0.31558805949791136,3.008766550608695,19.0,0.7936507936507936,126.58861544325414,0.711987246379162,0.0,STANDING
133.41909790039062,0.5997948247697928,-10.69310879669742,8.73015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251045823097229,0.4868617503790884,-0.00021188782398097914,1.0260109901428223,0.16366399824619293,38.888888888888886,27.0,-1.0291422768204939e-05,-4.00543212890625e-05,15.079365079365079,1.016118049621582,-0.3332259953022003,-0.007877682059275862,3.183025219920577,19.0,2.380952380952381,119.80622055962122,0.15176946158296278,0.0,STANDING
130.0962677001953,0.6008960658180063,-24.787751037430183,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0038486719131469727,0.30209042957682053,0.0009703838288090506,1.015949010848999,0.15831896662712097,40.476190476190474,30.0,5.1094790251227096e-05,0.00019490718841552734,12.698412698412698,0.9974581003189087,-0.5826904773712158,-0.024774122931519812,3.170632744141361,16.0,1.5873015873015872,136.96571635616422,0.3908378473343862,0.0,STANDING
130.3980712890625,0.6001225270127607,-17.283154968373704,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027900338172912598,0.4644755233426032,-3.5647302867328913e-06,1.0155049562454224,0.1435757577419281,35.714285714285715,29.0,2.432995870549348e-06,0.0002589225769042969,11.904761904761903,1.0016380548477173,0.05468529835343361,0.012627622003127179,2.7050149777936676,18.0,0.7936507936507936,113.27227068054486,0.24267266041485758,0.0,STANDING
130.51925659179688,0.6000994841969755,-16.910226213397866,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324171781539917,-0.3573532437433622,7.268305608001876e-05,1.0155049562454224,0.1195061057806015,36.507936507936506,26.0,5.370050075725885e-06,0.0002560615539550781,12.698412698412698,1.0049660205841064,0.21660499274730682,-0.08477234591851991,2.8062822887902237,19.0,1.5873015873015872,110.02109299508385,0.3498370862179351,0.0,STANDING
130.63967895507812,0.6002216833290858,-15.2633018008761,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027839839458465576,0.2435372521071546,0.00018242329012509674,1.0154629945755005,0.13867922127246857,36.507936507936506,29.0,-7.17320790499798e-06,-0.00022590160369873047,13.492063492063492,1.0033400058746338,-0.38179096579551697,-0.06609832733686649,2.7063162985960623,18.0,1.5873015873015872,105.48444639577362,0.34235978081493346,0.0,STANDING
130.61065673828125,0.6000376693023517,-15.433753136597138,8.73015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002871781587600708,0.9944024099337123,-1.1947993622434191e-05,1.0140689611434937,0.17475900053977966,35.714285714285715,28.0,-2.035381294263061e-05,-9.000301361083984e-05,11.904761904761903,1.0021740198135376,-0.919758677482605,-0.07211462750438453,2.487455826427695,21.0,1.5873015873015872,114.19904152034884,0.29699768445201447,0.0,STANDING
130.49334716796875,0.6000577317756753,-16.258918268468758,3.968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257226824760437,0.434359660714994,-3.518860700521105e-05,1.0137939453125,0.2746119499206543,34.92063492063492,28.0,-2.8187835141579853e-06,-9.000301361083984e-05,11.11111111111111,1.0021740198135376,-0.6214533448219299,-0.07735724349550656,2.7775277030630114,18.0,1.5873015873015872,105.90379070039371,0.33877135497706856,0.0,STANDING
130.51556396484375,0.6002319666612403,-14.05826371582301,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026289820671081543,0.07336868576568234,0.00022291088000271858,1.015895962715149,0.0880390927195549,37.3015873015873,29.0,-1.484953554609092e-05,-0.00014698505401611328,11.904761904761903,1.0049610137939453,-0.022360939532518387,-0.03049086052227764,2.703544447320279,17.0,1.5873015873015872,118.92096080048454,0.2947284868322452,0.0,STANDING
130.5025177001953,0.5998915220771105,-14.9468566905625,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026012063026428223,0.40536773417425254,-0.0002827198959367413,1.015895962715149,0.11412070691585541,37.3015873015873,25.0,-3.2338572054868564e-05,-3.898143768310547e-05,13.492063492063492,1.0035710334777832,-0.18949450552463531,-0.06595013303422541,2.752071958063874,20.0,1.5873015873015872,123.8946968735275,0.3368125522405293,0.0,STANDING
130.4073944091797,0.5997659992948448,-13.804619821097008,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002175956964492798,0.5657291037736427,-0.00014829257893022717,1.0142309665679932,0.1399705857038498,35.714285714285715,24.0,-2.953011289719143e-06,0.00016808509826660156,13.492063492063492,1.0030189752578735,-0.6539053320884705,-0.13888682164804264,2.602836595393842,19.0,1.5873015873015872,110.05394305782379,0.2977418898379164,0.0,STANDING
130.52894592285156,0.6002369325773597,-12.732016111849584,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018099844455718994,1.6984029634107705,0.00017346385433208758,1.0140140056610107,0.20877966284751892,38.095238095238095,29.0,2.8598966309800744e-05,-5.1021575927734375e-05,14.285714285714285,1.0030189752578735,-0.7930892109870911,-0.07076147814702467,2.7245478399069603,17.0,1.5873015873015872,128.59061303967286,0.1795379182192698,0.0,STANDING
130.75210571289062,0.6001394181535535,-11.377529958639547,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025804638862609863,0.1876395369541748,0.0002726182948016268,1.0159180164337158,0.19394488632678986,38.095238095238095,29.0,8.58213024912402e-06,-4.8041343688964844e-05,14.285714285714285,1.0055420398712158,-0.22595687210559845,-0.010003148702386933,2.9695497644755084,16.0,0.7936507936507936,124.9306364327989,0.16558302092788646,0.0,STANDING
130.7853546142578,0.6000795100063232,-14.020669424303904,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002749502658843994,0.4175879202432031,5.4462262710776894e-05,1.0159180164337158,0.14137935638427734,37.3015873015873,25.0,-3.0787909963692073e-06,3.802776336669922e-05,13.492063492063492,1.0046499967575073,-0.536058783531189,-0.14232950177781134,3.057065959034349,19.0,1.5873015873015872,109.18705880565643,0.2887660235839308,0.0,STANDING
130.68382263183594,0.5999680387842539,-9.252104568083636,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001961231231689453,1.251292454085804,-3.2728728513462544e-05,1.0162279605865479,0.19297213852405548,40.476190476190474,28.0,-9.268287612940185e-06,0.00011599063873291016,16.666666666666664,1.0046499967575073,-0.001755607663653791,-0.032985421708980237,2.62317130564816,18.0,1.5873015873015872,143.16838487995182,0.2908815963375525,0.0,STANDING
109.87020874023438,0.6023178601716216,-36.865935903803376,7.936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.005544319748878479,3.588661097088181,0.002064175951446079,0.9403026103973389,0.05597236752510071,39.682539682539684,25.0,0.0001694255042821169,-0.00037413835525512695,14.285714285714285,0.9024630784988403,-1.3814947605133057,-0.11839439976779173,2.898689818086783,17.0,0.7936507936507936,150.3882705839642,0.49228864687780327,0.0,SITTING
110.3978500366211,0.5997564785100838,-17.810414000055847,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0037681162357330322,-0.4089263384898234,-0.0002556198298239863,0.9358822107315063,0.14030201733112335,38.095238095238095,28.0,5.135855190019356e-06,-0.00030344724655151367,13.492063492063492,0.9230762720108032,0.3023529648780823,0.027756934173980143,2.855200559157811,18.0,1.5873015873015872,127.24757780842403,0.3032380045106787,0.0,SITTING
110.26010131835938,0.5998146440924761,-14.789458116471014,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0031350255012512207,0.47276807690576295,-0.0002144676221664785,0.9346582889556885,0.11814986169338226,37.3015873015873,32.0,-2.4368444428546354e-05,9.495019912719727e-05,13.492063492063492,0.9214066863059998,0.205382838845253,-0.15388751632277814,2.331265428624786,16.0,1.5873015873015872,125.30875679491798,0.2634844329486884,0.0,SITTING
108.20222473144531,0.6004433657357248,-431.4617487383275,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666668,4.583333333333334,0.006262138485908508,3.9578454206893303,-0.013367782680447885,1.0691169500350952,0.043395109474658966,39.682539682539684,25.0,-0.0015700445510447025,-0.000319063663482666,7.142857142857142,0.6960657835006714,-1.3907885551452637,-0.34356076122896256,4.06255763347306,13.0,0.7936507936507936,150.23134986109895,0.891882813712702,0.0,SITTING
92.11211395263672,0.5416402989252656,-568.667031890678,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333334,2.666666666666667,0.15889352560043335,-0.8216039303434375,-0.049108668031214386,1.0691169500350952,0.44378823041915894,35.714285714285715,21.0,-0.0011983354343101382,-0.0007955431938171387,3.968253968253968,0.6960657835006714,0.4356159269809723,-0.26830051812809946,4.74183272442573,18.0,0.7936507936507936,132.30148737003623,0.9758135000135769,0.0,SITTING
77.70518493652344,0.592543373135158,-209.76430788373276,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296875000000001,0.7031250000000001,0.012422159314155579,2.1079267296683915,-0.004748386625460541,0.8740140199661255,0.11440052092075348,33.33333333333333,24.0,-9.49511377257295e-05,0.0002797245979309082,5.555555555555555,0.7052090167999268,0.7838637232780457,-0.5385357102418713,4.02396697921274,15.0,0.7936507936507936,116.60832374417423,0.9529156200078311,0.0,SITTING
77.5439224243164,0.6008008496832529,-23.394425968983015,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0,0.003518015146255493,0.8231859636796082,0.00046954902192185505,0.7856816053390503,0.12615159153938293,36.507936507936506,27.0,-2.490394763299264e-05,1.2576580047607422e-05,11.904761904761903,0.767686128616333,-0.5496585369110107,-0.04626571970309122,2.8026426094527235,19.0,0.7936507936507936,111.73619153499423,0.3878959963465355,0.0,SITTING
77.54866027832031,0.5990446497565928,-14.004262462734914,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0,0.002961665391921997,0.7983826929150917,-0.0006088326316934034,0.7851747870445251,0.10661336779594421,35.714285714285715,30.0,2.2907895527168876e-06,0.00014358758926391602,15.079365079365079,0.7706567049026489,-0.01566355675458908,-0.08964457517792271,2.2999156768262417,18.0,0.7936507936507936,117.57845690475295,0.490775955111041,0.0,SITTING
77.49231719970703,0.6006185625644038,-14.215396537071364,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0,0.00249481201171875,0.7124847676947961,0.0004888831356236605,0.7830879092216492,0.3113372027873993,37.3015873015873,30.0,-5.543231964111328e-06,0.0001341700553894043,12.698412698412698,0.7706567049026489,-0.334878146648407,-0.04257595741005067,2.7131339961514684,20.0,0.7936507936507936,140.0184194422271,0.6707449021848653,0.0,SITTING
77.54756164550781,0.6000198373419788,-15.640870594543374,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0,0.0022349953651428223,-0.318186941746482,-0.00013145446170904494,0.7831010222434998,0.13513578474521637,38.888888888888886,28.0,-3.6672343412647024e-05,0.00013315677642822266,13.492063492063492,0.7731562256813049,-0.22832047939300537,-0.06952570709254699,2.937504953891251,13.0,0.7936507936507936,141.8853572621264,0.4833007195993094,0.0,SITTING
77.48008728027344,0.599564617709876,-18.945874665625734,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0,0.0030814707279205322,0.3373799221418916,5.0313302943766675e-05,0.7857266068458557,0.1951105147600174,36.507936507936506,26.0,4.242442810209468e-05,2.5987625122070312e-05,12.698412698412698,0.7729414105415344,0.5060542821884155,-0.026569856649262848,2.9667810708551325,17.0,0.7936507936507936,107.83298837469496,0.43694763358996036,0.0,SITTING
117.34477233886719,0.5988146840745265,-32.213690464299546,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.006609410047531128,-0.18025588471291032,-0.0010926827441814664,0.9681940078735352,0.2685185372829437,35.714285714285715,27.0,2.9675604764634045e-06,6.330013275146484e-05,14.285714285714285,0.9450405836105347,0.1387857347726822,-0.11893192423490719,2.7337824440177267,20.0,0.7936507936507936,116.10805084919535,0.6660003082938344,0.0,SITTING
116.66434478759766,0.5998445073028047,-18.467717094883344,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.003519102931022644,0.4567887454137085,-0.00011479844187600926,0.9629479050636292,0.19719992578029633,38.888888888888886,26.0,-1.8881062715081498e-05,0.00013560056686401367,15.079365079365079,0.9474998712539673,0.3253175616264343,0.008369273645324292,3.1738011737453777,15.0,1.5873015873015872,117.75182537036522,0.16846042430941555,0.0,SITTING
116.79048156738281,0.6005162889783293,-19.687049917480763,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0038585513830184937,-0.026823731877192003,0.0005659044005494512,0.9618085026741028,0.21274282038211823,40.476190476190474,27.0,8.97495774552226e-05,0.00023752450942993164,12.698412698412698,0.9459183812141418,-0.1747991144657135,-0.07080790750162692,3.0717462243558034,19.0,1.5873015873015872,150.76770938117116,0.39053478037543965,0.0,SITTING
116.9193115234375,0.5996841184125037,-23.644724326665575,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.003966927528381348,-0.031450087985577024,-0.0003627718404628704,0.9630641937255859,0.14809437096118927,34.92063492063492,29.0,-4.108965731575154e-05,0.0002562999725341797,11.11111111111111,0.9459183812141418,-0.13355650007724762,-0.12862895560876692,3.1631198848613638,20.0,1.5873015873015872,108.34923705551152,0.306594831942285,0.0,SITTING
116.66319274902344,0.5993034563619833,-20.073118939939185,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.003939196467399597,-0.13484039470686282,-0.000599178091384765,0.9630641937255859,0.23130133748054504,38.095238095238095,27.0,-7.14795824023895e-05,8.404254913330078e-05,11.11111111111111,0.94761061668396,0.31227996945381165,0.05324438750787899,2.832109403909649,18.0,1.5873015873015872,144.17045390386212,0.3355453236777788,0.0,SITTING
116.7635726928711,0.6007740970546691,-20.14294996537442,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.004266813397407532,-0.5804005028184536,0.0005533467631698733,0.9603652954101562,0.21951186656951904,35.714285714285715,27.0,9.133590538112912e-06,1.996755599975586e-05,11.11111111111111,0.94761061668396,-0.32637813687324524,0.006068729342846594,2.571691729880315,17.0,0.7936507936507936,128.51480558357943,0.5720272485483171,0.0,SITTING
116.81256103515625,0.5993491043549138,-19.17217812870122,8.73015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.00448232889175415,-0.6123331962658138,-0.0006893475475007052,0.9616283178329468,0.16751164197921753,37.3015873015873,30.0,1.721588705549948e-05,0.00011438131332397461,11.904761904761903,0.9480276703834534,-0.1248994916677475,0.07372350299107257,2.729033989988674,20.0,0.7936507936507936,131.03830546663346,0.40652542853147133,0.0,SITTING
116.57881927490234,0.5997445001968887,-16.223466648171442,7.936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.003335610032081604,0.24502688606540657,-0.00029142995386634323,0.9616283178329468,0.14583401381969452,38.888888888888886,31.0,-5.836561831529252e-05,0.00011438131332397461,13.492063492063492,0.946571409702301,-0.13521717488765717,-0.147940203225217,3.0664011257616974,21.0,1.5873015873015872,122.63220838077753,0.23331087087267077,0.0,SITTING
116.63365173339844,0.5999376776429688,-17.480153727553265,8.73015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0030873119831085205,0.4267687312816064,6.72024046611023e-05,0.959486186504364,0.1289931684732437,36.507936507936506,28.0,-2.394651892245747e-05,0.00016647577285766602,12.698412698412698,0.946571409702301,-0.6415395736694336,0.02016437574005744,2.815028983427776,21.0,1.5873015873015872,114.44309606096512,0.32826986112943457,0.0,SITTING
116.57334899902344,0.5994888310025496,-16.507094119309013,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0030557066202163696,0.8479026332516497,-0.0002785423380692258,0.9625568985939026,0.11376229673624039,36.507936507936506,26.0,4.176267611910589e-05,0.00020760297775268555,14.285714285714285,0.9462223052978516,-0.12744517624378204,-0.03756005207459447,2.6750597831056515,17.0,1.5873015873015872,121.21408365065516,0.20001342115925247,0.0,SITTING
116.30740356445312,0.5997095640230433,-19.16946254752691,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.003307834267616272,0.7298519900632643,-0.00011536896142169221,0.9625568985939026,0.15739081799983978,36.507936507936506,28.0,1.6318531379511114e-06,-3.2186508178710938e-06,12.698412698412698,0.9462223052978516,0.35507822036743164,-0.08923128427121749,2.823797452765638,16.0,1.5873015873015872,109.34878695060873,0.45332213224446105,0.0,SITTING
116.4062728881836,0.6009750622144041,-16.889512372732096,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.00362434983253479,-0.3274581670227592,0.0008064296616370224,0.9608064293861389,0.18070413172245026,38.095238095238095,27.0,-2.638889964146074e-05,1.3113021850585938e-05,13.492063492063492,0.9476950764656067,0.1618490368127823,-0.11831639292555694,2.834420633842006,19.0,0.7936507936507936,134.175538873156,0.38757602718325,0.0,SITTING
116.54508972167969,0.5998082702425528,-15.068424623259716,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0036042332649230957,0.6624681211827355,-0.0003801887768298935,0.9608064293861389,0.12410224974155426,41.269841269841265,26.0,-0.00010242049029329792,1.3113021850585938e-05,15.079365079365079,0.9444618225097656,-0.32051560282707214,0.017587056535741857,2.5678316108831254,19.0,2.380952380952381,152.03086993491996,0.21385763549382575,0.0,SITTING
4.236718654632568,0.6248751768978851,-123.54291427217942,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.804687499999996,0.19531250000000006,0.0,0.0,0.0,0.010038897395133972,5.086097391862067,0.005131625049465947,0.21077470481395721,0.07104527950286865,34.92063492063492,28.0,0.0001274929236387834,0.00019600987434387207,9.523809523809524,0.12150599807500839,-2.05815052986145,-0.1283491879702523,4.437076007286372,12.0,0.7936507936507936,107.0319189205859,0.46049802369565696,0.0,LAYING
4.489348411560059,0.6027394804634147,-19.88490819472042,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0032441727817058563,0.4132121653894143,0.0005658909808410811,0.19389469921588898,0.1357114017009735,36.507936507936506,29.0,8.3452723629307e-05,5.249679088592529e-05,12.698412698412698,0.17874379456043243,-0.32170209288597107,-0.12960288414857674,3.328547477135917,21.0,1.5873015873015872,113.99776945801707,0.30456994106323443,0.0,LAYING
4.518016815185547,0.6022430573853902,-15.240878970916839,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0030002258718013763,0.15388958589838664,0.00027662296562864705,0.1939644068479538,0.2236628234386444,38.888888888888886,30.0,3.945440403185785e-05,0.00010530650615692139,11.904761904761903,0.18137070536613464,0.03151651844382286,-0.17842676279225161,2.8323998281852876,18.0,1.5873015873015872,136.09170588748933,0.2274493712575686,0.0,LAYING
